id,homeTeam,homeScore,awayTeam,awayScore,lineProvider,overUnder,spread,formattedSpread,openingSpread,openingOverUnder,homeMoneyline,awayMoneyline
401422975,Charleston Southern,38,Western Carolina,52,consensus,63.5,3,Western Carolina -3,,,,
401435072,Merrimack,17,Holy Cross,31,Bovada,50.0,23.5,Holy Cross -23.5,23.0,50.5,,
401435072,Merrimack,17,Holy Cross,31,William Hill (New Jersey),49.5,23.5,Holy Cross -23.5,,,,
401435072,Merrimack,17,Holy Cross,31,consensus,49.5,23.5,Holy Cross -23.5,,,,
401423918,Prairie View,40,Texas Southern,23,William Hill (New Jersey),60.5,-11,Prairie View -11,,,,
401423918,Prairie View,40,Texas Southern,23,consensus,60.5,-11,Prairie View -11,,,,
401420846,Incarnate Word,64,Southern Illinois,29,William Hill (New Jersey),65,5,Southern Illinois -5,,,,
401420846,Incarnate Word,64,Southern Illinois,29,consensus,65,4.5,Southern Illinois -4.5,,,,
401413333,Montana,47,Northwestern State,0,William Hill (New Jersey),47.5,-33.5,Montana -33.5,,,,
401413333,Montana,47,Northwestern State,0,consensus,47.5,-33.5,Montana -33.5,,,,
401420873,Alcorn State,27,Stephen F. Austin,31,William Hill (New Jersey),50.5,14.5,Stephen F. Austin -14.5,,,,
401420873,Alcorn State,27,Stephen F. Austin,31,consensus,50.5,15,Stephen F. Austin -15,,,,
401418609,Austin Peay,63,Presbyterian College,0,William Hill (New Jersey),61.5,-36,Austin Peay -36,,,,
401418609,Austin Peay,63,Presbyterian College,0,consensus,61.5,-36,Austin Peay -36,,,,
401413236,Eastern Washington,36,Tennessee State,29,William Hill (New Jersey),62.5,-22.5,Eastern Washington -22.5,,,,
401422978,Bucknell,13,Towson,14,William Hill (New Jersey),49.5,18,Towson -18,,,,
401422978,Bucknell,13,Towson,14,consensus,49.5,18,Towson -18,,,,
401413340,Montana State,40,McNeese,17,William Hill (New Jersey),46,-19.5,Montana State -19.5,,,,
401415176,Northern Colorado,34,Houston Christian,46,William Hill (New Jersey),53.5,-16,Northern Colorado -16,,,,
401420807,Missouri State,35,UT Martin,30,Bovada,59.0,-14.0,Missouri State -14.0,-11.0,56.5,-550,390
401413258,Idaho State,16,Central Arkansas,31,William Hill (New Jersey),54.5,7,Central Arkansas -7,,,,
401435074,Harvard,28,Merrimack,21,Bovada,50.5,-28.5,Harvard -28.5,-28.0,52.5,,
401435074,Harvard,28,Merrimack,21,William Hill (New Jersey),50.5,-28.5,Harvard -28.5,,,,
401435074,Harvard,28,Merrimack,21,consensus,50.5,-28.5,Harvard -28.5,,,,
401422998,Lehigh,6,Richmond,30,William Hill (New Jersey),46.5,17,Richmond -17,,,,
401422998,Lehigh,6,Richmond,30,consensus,44,16,Richmond -16,,,,
401422998,Lehigh,6,Richmond,30,Bovada,47.0,16.0,Richmond -16.0,16.0,47.0,,
401423413,Stetson,14,Princeton,39,consensus,56.5,33.5,Princeton -33.5,,,,
401423413,Stetson,14,Princeton,39,Bovada,56.0,33.5,Princeton -33.5,33.5,56.0,,
401418603,Dartmouth,35,Valparaiso,13,consensus,47.5,-31,Dartmouth -31,,,,
401418603,Dartmouth,35,Valparaiso,13,Bovada,48.5,-32.5,Dartmouth -32.5,-32.5,49.5,,
401422928,Tennessee Tech,28,Samford,33,William Hill (New Jersey),60.5,16,Samford -16,,,,
401422928,Tennessee Tech,28,Samford,33,consensus,60.5,16,Samford -16,,,,
401425413,Holy Cross,38,Yale,14,William Hill (New Jersey),51.5,-8.5,Holy Cross -8.5,,,,
401425413,Holy Cross,38,Yale,14,consensus,52.5,-8.5,Holy Cross -8.5,,,,
401418637,Eastern Kentucky,40,Charleston Southern,17,William Hill (New Jersey),59.5,-18,Eastern Kentucky -18,,,,
401418637,Eastern Kentucky,40,Charleston Southern,17,consensus,59.5,-18,Eastern Kentucky -18,,,,
401420789,Norfolk State,7,Hampton,17,William Hill (New Jersey),64,2.5,Hampton -2.5,,,,
401425456,Northern Iowa,21,Sacramento State,37,William Hill (New Jersey),53,-2,Northern Iowa -2,,,,
401425456,Northern Iowa,21,Sacramento State,37,consensus,53,-2.5,Northern Iowa -2.5,,,,
401413226,South Dakota,38,Cal Poly,21,William Hill (New Jersey),50.5,-18,South Dakota -18,,,,
401413226,South Dakota,38,Cal Poly,21,consensus,49.5,-18,South Dakota -18,,,,
401420779,Morgan State,24,Sacred Heart,9,Bovada,32.5,15.0,Sacred Heart -15.0,15.0,32.5,,
401420779,Morgan State,24,Sacred Heart,9,William Hill (New Jersey),31.5,14.5,Sacred Heart -14.5,,,,
401420779,Morgan State,24,Sacred Heart,9,consensus,32.5,14.5,Sacred Heart -14.5,,,,
401413335,Indiana State,14,Montana,49,William Hill (New Jersey),40,24.5,Montana -24.5,,,,
401413335,Indiana State,14,Montana,49,consensus,39,24.5,Montana -24.5,,,,
401413335,Indiana State,14,Montana,49,Bovada,39.0,25.0,Montana -25.0,25.0,39.0,,
401413246,Idaho,42,Drake,14,William Hill (New Jersey),48,-31,Idaho -31,,,,
401413246,Idaho,42,Drake,14,consensus,48,-31,Idaho -31,,,,
401423426,Wagner,7,St Francis (PA),27,William Hill (New Jersey),50,17,St Francis (PA) -17,,,,
401423919,Southern,0,Texas Southern,24,William Hill (New Jersey),68.5,7,Texas Southern -7,,,,
401423919,Southern,0,Texas Southern,24,consensus,68.5,7,Texas Southern -7,,,,
401423914,Pennsylvania,25,Colgate,14,William Hill (New Jersey),41.5,-3,Pennsylvania -3,,,,
401423914,Pennsylvania,25,Colgate,14,consensus,41.5,-3.5,Pennsylvania -3.5,,,,
401423914,Pennsylvania,25,Colgate,14,Bovada,,-3.0,Pennsylvania -3.0,-3.0,,,
401421157,East Tennessee State,14,Furman,27,William Hill (New Jersey),47.5,-2.5,East Tennessee State -2.5,,,,
401421157,East Tennessee State,14,Furman,27,consensus,47.5,-2.5,East Tennessee State -2.5,,,,
401424954,Jackson State,66,Grambling,24,William Hill (New Jersey),44.5,-28.5,Jackson State -28.5,,,,
401424954,Jackson State,66,Grambling,24,consensus,44.5,-28.5,Jackson State -28.5,,,,
401418802,McNeese,19,Alcorn State,30,William Hill (New Jersey),50.5,-7,McNeese -7,,,,
401424404,Monmouth,45,Georgetown,6,Bovada,55.0,-17.5,Monmouth -17.5,-17.5,55.0,,
401424404,Monmouth,45,Georgetown,6,Caesars Sportsbook (Colorado),54,-17.5,Monmouth -17.5,,,,
401424424,Rhode Island,21,Delaware,42,William Hill (New Jersey),47,-3,Rhode Island -3,,,,
401424424,Rhode Island,21,Delaware,42,consensus,47,-3,Rhode Island -3,,,,
401424424,Rhode Island,21,Delaware,42,Bovada,44.0,-3.0,Rhode Island -3.0,-3.0,43.0,,
401424425,Fordham,48,Albany,45,William Hill (New Jersey),61.5,-8.5,Fordham -8.5,,,,
401424425,Fordham,48,Albany,45,Bovada,61.0,-7.5,Fordham -7.5,-7.5,61.0,,
401421122,Southeastern Louisiana,70,Central Connecticut,6,William Hill (New Jersey),56,-21,Southeastern Louisiana -21,,,,
401421122,Southeastern Louisiana,70,Central Connecticut,6,consensus,56,-21.5,Southeastern Louisiana -21.5,,,,
401418778,Chattanooga,41,North Alabama,14,William Hill (New Jersey),45,-21,Chattanooga -21,,,,
401418778,Chattanooga,41,North Alabama,14,consensus,45,-20.5,Chattanooga -20.5,,,,
401415404,VMI,22,Cornell,28,William Hill (New Jersey),54.5,-14.5,VMI -14.5,,,,
401415404,VMI,22,Cornell,28,consensus,54.5,-14.5,VMI -14.5,,,,
401415404,VMI,22,Cornell,28,Bovada,54.5,-14.5,VMI -14.5,-15.0,54.5,,
401421118,Southeast Missouri State,42,Nicholls,16,William Hill (New Jersey),61.5,-5.5,Southeast Missouri State -5.5,,,,
401421118,Southeast Missouri State,42,Nicholls,16,consensus,61.5,-5.5,Southeast Missouri State -5.5,,,,
401418631,Alabama A&M,3,Austin Peay,28,William Hill (New Jersey),65.5,19,Austin Peay -19,,,,
401418631,Alabama A&M,3,Austin Peay,28,consensus,65.5,20,Austin Peay -20,,,,
401421139,Mercer,17,The Citadel,0,William Hill (New Jersey),48,-18.5,Mercer -18.5,,,,
401421139,Mercer,17,The Citadel,0,consensus,48.5,-18.5,Mercer -18.5,,,,
401420799,New Hampshire,27,North Carolina Central,45,William Hill (New Jersey),44.5,-13,New Hampshire -13,,,,
401420799,New Hampshire,27,North Carolina Central,45,consensus,44.5,-13.5,New Hampshire -13.5,,,,
401422976,Western Carolina,77,Presbyterian College,21,William Hill (New Jersey),65.5,-39,Western Carolina -39,,,,
401422976,Western Carolina,77,Presbyterian College,21,consensus,65.5,-39,Western Carolina -39,,,,
401424394,Elon,30,Gardner-Webb,24,William Hill (New Jersey),55,-13.5,Elon -13.5,,,,
401424394,Elon,30,Gardner-Webb,24,consensus,55,-13.5,Elon -13.5,,,,
401420847,Prairie View,14,Incarnate Word,31,William Hill (New Jersey),66.5,19,Incarnate Word -19,,,,
401420847,Prairie View,14,Incarnate Word,31,consensus,66.5,19,Incarnate Word -19,,,,
401420832,South Dakota State,45,Butler,17,William Hill (New Jersey),59.5,-51.5,South Dakota State -51.5,,,,
401420832,South Dakota State,45,Butler,17,consensus,59.5,-51.5,South Dakota State -51.5,,,,
401418829,Illinois State,35,Eastern Illinois,7,William Hill (New Jersey),41.5,-15.5,Illinois State -15.5,,,,
401418829,Illinois State,35,Eastern Illinois,7,consensus,41.5,-15.5,Illinois State -15.5,,,,
401413237,Eastern Washington,35,Montana State,38,William Hill (New Jersey),70,6,Montana State -6,,,,
401413237,Eastern Washington,35,Montana State,38,consensus,70,6,Montana State -6,,,,
401413247,Northern Arizona,10,Idaho,27,William Hill (New Jersey),48.5,-2.5,Northern Arizona -2.5,,,,
401413217,Nicholls,21,Jacksonville State,52,William Hill (New Jersey),57,8.5,Jacksonville State -8.5,,,,
401413217,Nicholls,21,Jacksonville State,52,consensus,57,9,Jacksonville State -9,,,,
401413336,Montana,53,Portland State,16,William Hill (New Jersey),49.5,-22.5,Montana -22.5,,,,
401415184,UC Davis,12,Weber State,17,William Hill (New Jersey),50.5,2.5,Weber State -2.5,,,,
401415184,UC Davis,12,Weber State,17,consensus,50.5,3,Weber State -3,,,,
401426255,Murray State,21,Eastern Illinois,35,William Hill (New Jersey),44,-4.5,Murray State -4.5,,,,
401424426,Delaware,35,Hampton,3,William Hill (New Jersey),51,-24.5,Delaware -24.5,,,,
401424426,Delaware,35,Hampton,3,consensus,51,-24.5,Delaware -24.5,,,,
401422923,Gardner-Webb,14,Mercer,45,William Hill (New Jersey),57,7,Mercer -7,,,,
401422923,Gardner-Webb,14,Mercer,45,consensus,56.5,7,Mercer -7,,,,
401423440,Florida A&M,38,Alabama A&M,25,William Hill (New Jersey),57.5,-10,Florida A&M -10,,,,
401424930,Alcorn State,38,Arkansas-Pine Bluff,21,William Hill (New Jersey),58.5,-18,Alcorn State -18,,,,
401424930,Alcorn State,38,Arkansas-Pine Bluff,21,consensus,59.5,-18.5,Alcorn State -18.5,,,,
401428475,North Carolina A&T,41,South Carolina State,27,William Hill (New Jersey),46,-2.5,North Carolina A&T -2.5,,,,
401418779,North Alabama,28,Tarleton State,43,William Hill (New Jersey),55.5,-2,North Alabama -2,,,,
401420842,UT Martin,56,Lindenwood,26,William Hill (New Jersey),51.5,-27.5,UT Martin -27.5,,,,
401420791,Sacred Heart,31,Norfolk State,14,William Hill (New Jersey),41,-14,Sacred Heart -14,,,,
401420791,Sacred Heart,31,Norfolk State,14,consensus,41,-13.5,Sacred Heart -13.5,,,,
401420801,Campbell,48,North Carolina Central,18,William Hill (New Jersey),51.5,-4,Campbell -4,,,,
401420801,Campbell,48,North Carolina Central,18,consensus,51.5,-5.5,Campbell -5.5,,,,
401415406,Colgate,31,Cornell,34,William Hill (New Jersey),44,-4,Colgate -4,,,,
401415406,Colgate,31,Cornell,34,consensus,44,-4,Colgate -4,,,,
401413342,Montana State,41,UC Davis,24,William Hill (New Jersey),52,-3.5,Montana State -3.5,,,,
401413342,Montana State,41,UC Davis,24,consensus,52,-3.5,Montana State -3.5,,,,
401418605,Dartmouth,17,Pennsylvania,23,William Hill (New Jersey),43.5,-13.5,Dartmouth -13.5,,,,
401418605,Dartmouth,17,Pennsylvania,23,consensus,43.5,-14,Dartmouth -14,,,,
401421130,East Tennessee State,16,Chattanooga,24,William Hill (New Jersey),44,6.5,Chattanooga -6.5,,,,
401421130,East Tennessee State,16,Chattanooga,24,consensus,44,6.5,Chattanooga -6.5,,,,
401413260,Idaho State,20,Montana,28,William Hill (New Jersey),53,33,Montana -33,,,,
401413260,Idaho State,20,Montana,28,consensus,53,33,Montana -33,,,,
401422979,Bucknell,14,Lafayette,24,William Hill (New Jersey),35,3,Lafayette -3,,,,
401422979,Bucknell,14,Lafayette,24,consensus,35.5,3,Lafayette -3,,,,
401415172,Portland State,35,Northern Arizona,27,William Hill (New Jersey),55,-2.5,Portland State -2.5,,,,
401415172,Portland State,35,Northern Arizona,27,consensus,55,-2.5,Portland State -2.5,,,,
401418638,Eastern Kentucky,35,Southern Utah,28,William Hill (New Jersey),58,-14.5,Eastern Kentucky -14.5,,,,
401418638,Eastern Kentucky,35,Southern Utah,28,consensus,58,-14.5,Eastern Kentucky -14.5,,,,
401413248,Idaho,55,Northern Colorado,35,William Hill (New Jersey),52,-15.5,Idaho -15.5,,,,
401413248,Idaho,55,Northern Colorado,35,consensus,52,-15.5,Idaho -15.5,,,,
401428486,Marist,24,St. Thomas (MN),38,William Hill (New Jersey),49,9,St. Thomas (MN) -9,,,,
401428486,Marist,24,St. Thomas (MN),38,consensus,49,9,St. Thomas (MN) -9,,,,
401423000,Lehigh,7,Monmouth,35,Caesars Sportsbook (Colorado),52,17,Monmouth -17,,,,
401423000,Lehigh,7,Monmouth,35,consensus,53,17,Monmouth -17,,,,
401435076,Merrimack,24,Long Island University,23,William Hill (New Jersey),51,-13,Merrimack -13,,,,
401435076,Merrimack,24,Long Island University,23,consensus,50.5,-13,Merrimack -13,,,,
401423154,Dayton,27,Drake,14,William Hill (New Jersey),51,-16,Dayton -16,,,,
401423154,Dayton,27,Drake,14,consensus,52,-16,Dayton -16,,,,
401424431,Maine,20,Villanova,45,William Hill (New Jersey),57,8.5,Villanova -8.5,,,,
401424431,Maine,20,Villanova,45,consensus,57,8.5,Villanova -8.5,,,,
401420843,Lindenwood,28,Southeast Missouri State,49,William Hill (New Jersey),60,18.5,Southeast Missouri State -18.5,,,,
401420843,Lindenwood,28,Southeast Missouri State,49,consensus,58,18.5,Southeast Missouri State -18.5,,,,
401418633,Central Arkansas,49,Austin Peay,20,William Hill (New Jersey),55,6.5,Austin Peay -6.5,,,,
401418633,Central Arkansas,49,Austin Peay,20,consensus,55,6.5,Austin Peay -6.5,,,,
401426253,Yale,34,Howard,26,William Hill (New Jersey),51.5,-21.5,Yale -21.5,,,,
401426253,Yale,34,Howard,26,consensus,51.5,-21.5,Yale -21.5,,,,
401423159,Morehead State,14,Presbyterian College,10,William Hill (New Jersey),63.5,-17.5,Morehead State -17.5,,,,
401423159,Morehead State,14,Presbyterian College,10,consensus,63.5,-17.5,Morehead State -17.5,,,,
401420809,North Dakota,48,Missouri State,31,William Hill (New Jersey),51.5,5.5,Missouri State -5.5,,,,
401420809,North Dakota,48,Missouri State,31,consensus,51.5,5.5,Missouri State -5.5,,,,
401413206,Wofford,7,Mercer,42,William Hill (New Jersey),45.5,15.5,Mercer -15.5,,,,
401413206,Wofford,7,Mercer,42,consensus,45.5,15,Mercer -15,,,,
401421159,Furman,27,Samford,34,William Hill (New Jersey),53.5,-2,Furman -2,,,,
401421159,Furman,27,Samford,34,consensus,53.5,-2,Furman -2,,,,
401418597,Harvard,21,Holy Cross,30,William Hill (New Jersey),46.5,6.5,Holy Cross -6.5,,,,
401418597,Harvard,21,Holy Cross,30,consensus,46.5,6.5,Holy Cross -6.5,,,,
401424395,Elon,30,Richmond,27,William Hill (New Jersey),55,2,Richmond -2,,,,
401424395,Elon,30,Richmond,27,consensus,55,2,Richmond -2,,,,
401415198,Columbia,6,Princeton,24,Caesars Sportsbook (Colorado),50,4,Princeton -4,,,,
401415198,Columbia,6,Princeton,24,consensus,50,4,Princeton -4,,,,
401415187,Brown,28,Harvard,35,William Hill (New Jersey),60.5,16.5,Harvard -16.5,,,,
401415187,Brown,28,Harvard,35,consensus,61.5,16.5,Harvard -16.5,,,,
401421158,Charleston Southern,19,Furman,24,William Hill (New Jersey),55.5,16,Furman -16,,,,
401422973,Western Carolina,38,VMI,17,William Hill (New Jersey),66.5,-7.5,Western Carolina -7.5,,,,
401422973,Western Carolina,38,VMI,17,consensus,66.5,-7.5,Western Carolina -7.5,,,,
401424367,Stony Brook,10,William & Mary,27,William Hill (New Jersey),44,17,William & Mary -17,,,,
401424955,Jackson State,49,Mississippi Valley State,7,William Hill (New Jersey),52,-40,Jackson State -40,,,,
401424955,Jackson State,49,Mississippi Valley State,7,consensus,51.5,-40,Jackson State -40,,,,
401424430,Delaware,24,Towson,10,William Hill (New Jersey),44.5,-26,Delaware -26,,,,
401424430,Delaware,24,Towson,10,consensus,44.5,-26.5,Delaware -26.5,,,,
401415197,Georgetown,6,Columbia,42,William Hill (New Jersey),48,10,Columbia -10,,,,
401415197,Georgetown,6,Columbia,42,consensus,48,10.5,Columbia -10.5,,,,
401428478,UT Martin,45,Tennessee Tech,28,William Hill (New Jersey),56,-21.5,UT Martin -21.5,,,,
401428478,UT Martin,45,Tennessee Tech,28,consensus,54.5,-21.5,UT Martin -21.5,,,,
401425414,Colgate,10,Holy Cross,35,William Hill (New Jersey),49,20.5,Holy Cross -20.5,,,,
401425414,Colgate,10,Holy Cross,35,consensus,49,20.5,Holy Cross -20.5,,,,
401422989,Pennsylvania,12,Lafayette,0,William Hill (New Jersey),36,-11.5,Pennsylvania -11.5,,,,
401425090,Valparaiso,28,San Diego,21,William Hill (New Jersey),50.5,7.5,San Diego -7.5,,,,
401425090,Valparaiso,28,San Diego,21,consensus,50.5,7.5,San Diego -7.5,,,,
401423926,Southern,59,Arkansas-Pine Bluff,3,William Hill (New Jersey),60,-14,Southern -14,,,,
401423926,Southern,59,Arkansas-Pine Bluff,3,consensus,60,-14,Southern -14,,,,
401415188,Rhode Island,38,Brown,10,William Hill (New Jersey),66,-16.5,Rhode Island -16.5,,,,
401415188,Rhode Island,38,Brown,10,consensus,66,-16.5,Rhode Island -16.5,,,,
401428383,Delaware State,14,Robert Morris,9,William Hill (New Jersey),43,3,Robert Morris -3,,,,
401428383,Delaware State,14,Robert Morris,9,consensus,43,3,Robert Morris -3,,,,
401423001,Lehigh,28,Fordham,40,William Hill (New Jersey),67.5,16,Fordham -16,,,,
401423001,Lehigh,28,Fordham,40,consensus,67.5,16,Fordham -16,,,,
401418830,Illinois State,14,Southern Illinois,19,William Hill (New Jersey),51,7.5,Southern Illinois -7.5,,,,
401418830,Illinois State,14,Southern Illinois,19,consensus,50.5,7.5,Southern Illinois -7.5,,,,
401421123,Southeastern Louisiana,48,Murray State,14,William Hill (New Jersey),60.5,-24.5,Southeastern Louisiana -24.5,,,,
401421123,Southeastern Louisiana,48,Murray State,14,consensus,60.5,-24.5,Southeastern Louisiana -24.5,,,,
401425419,Grambling,14,Prairie View,34,William Hill (New Jersey),48.5,13,Prairie View -13,,,,
401425419,Grambling,14,Prairie View,34,consensus,48.5,13,Prairie View -13,,,,
401423452,Alabama State,12,Jackson State,26,William Hill (New Jersey),52.5,27,Jackson State -27,,,,
401423452,Alabama State,12,Jackson State,26,consensus,52.5,26.5,Jackson State -26.5,,,,
401415407,Cornell,28,Harvard,35,consensus,50.5,11.5,Harvard -11.5,,,,
401421105,Presbyterian College,21,Valparaiso,41,William Hill (New Jersey),53,16.5,Valparaiso -16.5,,,,
401421105,Presbyterian College,21,Valparaiso,41,consensus,53,16.5,Valparaiso -16.5,,,,
401420781,Morgan State,21,Norfolk State,24,William Hill (New Jersey),48.5,-3.5,Morgan State -3.5,,,,
401415189,Central Connecticut,20,Brown,27,William Hill (New Jersey),60,7,Brown -7,,,,
401415189,Central Connecticut,20,Brown,27,consensus,60,7,Brown -7,,,,
401421097,Drake,10,San Diego,22,William Hill (New Jersey),48,7.5,San Diego -7.5,,,,
401421097,Drake,10,San Diego,22,consensus,48,7.5,San Diego -7.5,,,,
401413207,Samford,28,Wofford,14,William Hill (New Jersey),51,-20,Samford -20,,,,
401413207,Samford,28,Wofford,14,consensus,51,-20,Samford -20,,,,
401418831,Northern Iowa,21,Illinois State,23,William Hill (New Jersey),40,-8,Northern Iowa -8,,,,
401418831,Northern Iowa,21,Illinois State,23,consensus,41.5,-8,Northern Iowa -8,,,,
401424938,Tennessee State,41,Bethune-Cookman,17,William Hill (New Jersey),49.5,-7.5,Tennessee State -7.5,,,,
401428191,Campbell,34,Charleston Southern,28,William Hill (New Jersey),55,-14,Campbell -14,,,,
401428191,Campbell,34,Charleston Southern,28,consensus,55,-14,Campbell -14,,,,
401413228,Northern Arizona,31,Cal Poly,29,William Hill (New Jersey),55,-10.5,Northern Arizona -10.5,,,,
401415199,Columbia,28,Wagner,7,William Hill (New Jersey),50,-29.5,Columbia -29.5,,,,
401415199,Columbia,28,Wagner,7,consensus,50,-29.5,Columbia -29.5,,,,
401413238,Weber State,45,Eastern Washington,21,William Hill (New Jersey),66.5,-16,Weber State -16,,,,
401413238,Weber State,45,Eastern Washington,21,consensus,66.5,-16,Weber State -16,,,,
401415179,Sacramento State,55,Northern Colorado,7,Caesars Sportsbook (Colorado),68,-29.5,Sacramento State -29.5,,,,
401415179,Sacramento State,55,Northern Colorado,7,consensus,68,-29.5,Sacramento State -29.5,,,,
401423414,Stetson,31,Marist,45,William Hill (New Jersey),57.5,-5.5,Stetson -5.5,,,,
401423414,Stetson,31,Marist,45,consensus,56.5,-5.5,Stetson -5.5,,,,
401423915,Georgetown,28,Pennsylvania,59,William Hill (New Jersey),41.5,15,Pennsylvania -15,,,,
401423915,Georgetown,28,Pennsylvania,59,consensus,41.5,15,Pennsylvania -15,,,,
401424396,Elon,27,Towson,10,William Hill (New Jersey),48,-23,Elon -23,,,,
401423147,St. Thomas (MN),27,Davidson,16,William Hill (New Jersey),54,6,Davidson -6,,,,
401423147,St. Thomas (MN),27,Davidson,16,consensus,54.5,6,Davidson -6,,,,
401424950,South Carolina State,14,Florida A&M,20,William Hill (New Jersey),54.5,2.5,Florida A&M -2.5,,,,
401424950,South Carolina State,14,Florida A&M,20,consensus,54.5,2.5,Florida A&M -2.5,,,,
401421141,The Citadel,10,Furman,21,William Hill (New Jersey),41.5,10.5,Furman -10.5,,,,
401421141,The Citadel,10,Furman,21,consensus,41.5,10.5,Furman -10.5,,,,
401420810,Missouri State,21,Southern Illinois,38,William Hill (New Jersey),62.5,-3.5,Missouri State -3.5,,,,
401420844,Murray State,16,UT Martin,45,William Hill (New Jersey),56.5,15.5,UT Martin -15.5,,,,
401420844,Murray State,16,UT Martin,45,consensus,56.5,15.5,UT Martin -15.5,,,,
401425453,Southeast Missouri State,34,Tennessee Tech,20,William Hill (New Jersey),61,-17,Southeast Missouri State -17,,,,
401425453,Southeast Missouri State,34,Tennessee Tech,20,consensus,61.5,-17,Southeast Missouri State -17,,,,
401422924,Mercer,49,Western Carolina,6,William Hill (New Jersey),64.5,-11,Mercer -11,,,,
401422924,Mercer,49,Western Carolina,6,consensus,64.5,-11.5,Mercer -11.5,,,,
401422980,Holy Cross,57,Bucknell,0,William Hill (New Jersey),48.5,-34.5,Holy Cross -34.5,,,,
401422980,Holy Cross,57,Bucknell,0,consensus,47.5,-33.5,Holy Cross -33.5,,,,
401423927,Prairie View,13,Southern,45,William Hill (New Jersey),49.5,-4.5,Prairie View -4.5,,,,
401423927,Prairie View,13,Southern,45,consensus,49.5,-4.5,Prairie View -4.5,,,,
401426670,Central Arkansas,49,Lindenwood,52,William Hill (New Jersey),66,-21.5,Central Arkansas -21.5,,,,
401426670,Central Arkansas,49,Lindenwood,52,consensus,65.5,-22.5,Central Arkansas -22.5,,,,
401420817,Youngstown State,30,North Dakota,35,William Hill (New Jersey),51,-1.5,Youngstown State -1.5,,,,
401455633,Princeton,35,Brown,19,Caesars Sportsbook (Colorado),54.5,-21.5,Princeton -21.5,,,,
401455633,Princeton,35,Brown,19,consensus,54.5,-22.5,Princeton -22.5,,,,
401415405,Cornell,14,Yale,38,William Hill (New Jersey),52,9,Yale -9,,,,
401415405,Cornell,14,Yale,38,consensus,52,9,Yale -9,,,,
401413229,Idaho State,40,Cal Poly,31,William Hill (New Jersey),56,3.5,Cal Poly -3.5,,,,
401413229,Idaho State,40,Cal Poly,31,consensus,56,3.5,Cal Poly -3.5,,,,
401424428,Richmond,51,Stony Brook,7,William Hill (New Jersey),47.5,-14.5,Richmond -14.5,,,,
401423428,Long Island University,7,St Francis (PA),57,William Hill (New Jersey),50.5,14,St Francis (PA) -14,,,,
401420790,Norfolk State,26,St Francis (PA),45,William Hill (New Jersey),47,9.5,St Francis (PA) -9.5,,,,
401420790,Norfolk State,26,St Francis (PA),45,consensus,47,9.5,St Francis (PA) -9.5,,,,
401420828,South Dakota,17,North Dakota State,34,consensus,47.5,16.5,North Dakota State -16.5,,,,
401426671,Western Illinois,17,Northern Iowa,52,Caesars Sportsbook (Colorado),54,15,Northern Iowa -15,,,,
401426671,Western Illinois,17,Northern Iowa,52,consensus,54,16.5,Northern Iowa -16.5,,,,
401425452,Southeast Missouri State,35,Central Arkansas,27,William Hill (New Jersey),57,-4,Southeast Missouri State -4,,,,
401423153,Drake,25,Marist,30,William Hill (New Jersey),42,-7,Drake -7,,,,
401423153,Drake,25,Marist,30,consensus,42.5,-7,Drake -7,,,,
401418632,Austin Peay,31,Eastern Kentucky,20,William Hill (New Jersey),63.5,-1.5,Austin Peay -1.5,,,,
401418632,Austin Peay,31,Eastern Kentucky,20,consensus,63.5,-1.5,Austin Peay -1.5,,,,
401423928,Southern,21,Alcorn State,17,William Hill (New Jersey),55.5,-8,Southern -8,,,,
401423928,Southern,21,Alcorn State,17,consensus,55.5,-8,Southern -8,,,,
401420816,Southern Illinois,34,North Dakota,17,William Hill (New Jersey),60,-4,Southern Illinois -4,,,,
401420816,Southern Illinois,34,North Dakota,17,consensus,60,-4,Southern Illinois -4,,,,
401415200,Pennsylvania,34,Columbia,14,William Hill (New Jersey),39,-7,Pennsylvania -7,,,,
401415200,Pennsylvania,34,Columbia,14,consensus,39,-7,Pennsylvania -7,,,,
401420808,Missouri State,14,South Dakota State,28,William Hill (New Jersey),52.5,2,South Dakota State -2,,,,
401422999,Princeton,29,Lehigh,17,Caesars Sportsbook (Colorado),49,-24,Princeton -24,,,,
401422999,Princeton,29,Lehigh,17,consensus,49.5,-24,Princeton -24,,,,
401415408,Cornell,19,Lehigh,15,William Hill (New Jersey),48.5,-7.5,Cornell -7.5,,,,
401415408,Cornell,19,Lehigh,15,consensus,48.5,-7.5,Cornell -7.5,,,,
401422929,Samford,35,Western Carolina,12,William Hill (New Jersey),77,-3.5,Samford -3.5,,,,
401422929,Samford,35,Western Carolina,12,consensus,77,-3.5,Samford -3.5,,,,
401424427,Towson,14,New Hampshire,37,William Hill (New Jersey),46.5,6,New Hampshire -6,,,,
401424427,Towson,14,New Hampshire,37,consensus,46.5,6,New Hampshire -6,,,,
401418607,Dartmouth,0,New Hampshire,14,William Hill (New Jersey),48,-3,Dartmouth -3,,,,
401418607,Dartmouth,0,New Hampshire,14,consensus,48,-3,Dartmouth -3,,,,
401424429,Albany,45,Central Connecticut,26,William Hill (New Jersey),48,-17,Albany -17,,,,
401424429,Albany,45,Central Connecticut,26,consensus,48,-17,Albany -17,,,,
401424951,Grambling,16,Florida A&M,20,William Hill (New Jersey),56,17,Florida A&M -17,,,,
