id,homeTeam,homeScore,awayTeam,awayScore,lineProvider,overUnder,spread,formattedSpread,openingSpread,openingOverUnder,homeMoneyline,awayMoneyline
401309629,South Alabama,31,Arkansas State,13,William Hill (New Jersey),66,-9,South Alabama -9,,,,
401309629,South Alabama,31,Arkansas State,13,consensus,66,-9,South Alabama -9,,,,
401309629,South Alabama,31,Arkansas State,13,teamrankings,67,-9.5,South Alabama -9.5,,,,
401309644,Coastal Carolina,35,Texas State,21,Bovada,60.0,-24.5,Coastal Carolina -24.5,-21.0,59.0,-2200,1000
401309644,Coastal Carolina,35,Texas State,21,William Hill (New Jersey),60,-24.5,Coastal Carolina -24.5,,,,
401309644,Coastal Carolina,35,Texas State,21,consensus,60,-24.5,Coastal Carolina -24.5,,,,
401309644,Coastal Carolina,35,Texas State,21,teamrankings,60.5,-24.5,Coastal Carolina -24.5,,,,
401309630,Georgia Southern,14,Georgia State,21,Bovada,55.0,6.0,Georgia State -6.0,5.5,55.0,195,-235
401309630,Georgia Southern,14,Georgia State,21,William Hill (New Jersey),55,6,Georgia State -6,,,,
401309630,Georgia Southern,14,Georgia State,21,consensus,55,6,Georgia State -6,,,,
401309630,Georgia Southern,14,Georgia State,21,teamrankings,55,6,Georgia State -6,,,,
401310719,New Mexico,7,Colorado State,36,Bovada,45.5,11.5,Colorado State -11.5,9.5,44.0,340,-460
401310719,New Mexico,7,Colorado State,36,William Hill (New Jersey),44.5,13,Colorado State -13,,,,
401310719,New Mexico,7,Colorado State,36,consensus,45,13,Colorado State -13,,,,
401310719,New Mexico,7,Colorado State,36,teamrankings,44.5,13,Colorado State -13,,,,
401309908,Oregon,38,Oregon State,29,Bovada,61.0,-7.0,Oregon -7.0,-7.0,61.5,-270,220
401309908,Oregon,38,Oregon State,29,William Hill (New Jersey),61,-7.5,Oregon -7.5,,,,
401309908,Oregon,38,Oregon State,29,consensus,61.5,-7.5,Oregon -7.5,,,,
401309908,Oregon,38,Oregon State,29,teamrankings,61.5,-7.5,Oregon -7.5,,,,
401309650,Louisiana,21,Louisiana Monroe,16,Bovada,55.5,-21.5,Louisiana -21.5,-21.5,54.5,-1700,850
401309650,Louisiana,21,Louisiana Monroe,16,William Hill (New Jersey),55,-21.5,Louisiana -21.5,,,,
401309650,Louisiana,21,Louisiana Monroe,16,consensus,55,-21.5,Louisiana -21.5,,,,
401309650,Louisiana,21,Louisiana Monroe,16,teamrankings,56,-21.5,Louisiana -21.5,,,,
401309649,Georgia State,37,Troy,10,Bovada,49.5,-6.5,Georgia State -6.5,-6.5,49.5,-240,200
401309649,Georgia State,37,Troy,10,William Hill (New Jersey),49.5,-6.5,Georgia State -6.5,,,,
401309649,Georgia State,37,Troy,10,consensus,49.5,-6.5,Georgia State -6.5,,,,
401309649,Georgia State,37,Troy,10,teamrankings,49.5,-6.5,Georgia State -6.5,,,,
401309567,Ohio,27,Central Michigan,30,Bovada,57.5,5.0,Central Michigan -5.0,5.0,55.0,175,-210
401309567,Ohio,27,Central Michigan,30,William Hill (New Jersey),57.5,5,Central Michigan -5,,,,
401309567,Ohio,27,Central Michigan,30,consensus,57.5,5,Central Michigan -5,,,,
401309567,Ohio,27,Central Michigan,30,teamrankings,58,5,Central Michigan -5,,,,
401309566,Bowling Green,20,Akron,35,Bovada,46.0,-14.0,Bowling Green -14.0,-13.0,45.0,-565,400
401309566,Bowling Green,20,Akron,35,William Hill (New Jersey),46,-14,Bowling Green -14,,,,
401309566,Bowling Green,20,Akron,35,consensus,46,-14,Bowling Green -14,,,,
401309566,Bowling Green,20,Akron,35,teamrankings,46,-14,Bowling Green -14,,,,
401309906,Utah,28,Colorado,13,Bovada,52.0,-24.0,Utah -24.0,-24.0,52.5,-2500,1050
401309906,Utah,28,Colorado,13,William Hill (New Jersey),52.5,-24,Utah -24,,,,
401309906,Utah,28,Colorado,13,consensus,52.5,-24,Utah -24,,,,
401309906,Utah,28,Colorado,13,teamrankings,52.5,-24,Utah -24,,,,
401282106,LSU,49,Florida,42,William Hill (New Jersey),61,12.5,Florida -12.5,,,,
401282106,LSU,49,Florida,42,Bovada,61.0,13.0,Florida -13.0,10.0,58.0,360,-500
401282106,LSU,49,Florida,42,consensus,61,12.5,Florida -12.5,,,,
401282106,LSU,49,Florida,42,teamrankings,61,12.5,Florida -12.5,,,,
401282109,South Carolina,21,Vanderbilt,20,Bovada,51.0,-18.5,South Carolina -18.5,-20.0,51.0,-1200,700
401282109,South Carolina,21,Vanderbilt,20,William Hill (New Jersey),50,-19,South Carolina -19,,,,
401282109,South Carolina,21,Vanderbilt,20,consensus,50,-18.5,South Carolina -18.5,,,,
401282109,South Carolina,21,Vanderbilt,20,teamrankings,50,-19,South Carolina -19,,,,
401310757,San José State,9,Fresno State,40,Bovada,52.5,7.0,Fresno State -7.0,7.5,52.5,250,-300
401310757,San José State,9,Fresno State,40,William Hill (New Jersey),52.5,7,Fresno State -7,,,,
401310757,San José State,9,Fresno State,40,consensus,52.5,7,Fresno State -7,,,,
401310757,San José State,9,Fresno State,40,teamrankings,52.5,7,Fresno State -7,,,,
401309578,Buffalo,44,Bowling Green,56,Bovada,51.5,-13.5,Buffalo -13.5,-12.5,53.5,-565,400
401309578,Buffalo,44,Bowling Green,56,William Hill (New Jersey),51.5,-13.5,Buffalo -13.5,,,,
401309578,Buffalo,44,Bowling Green,56,consensus,51.5,-13.5,Buffalo -13.5,,,,
401309578,Buffalo,44,Bowling Green,56,teamrankings,51.5,-13.5,Buffalo -13.5,,,,
401309872,Oregon,24,California,17,Bovada,53.5,-13.5,Oregon -13.5,-15.0,55.5,-615,425
401309872,Oregon,24,California,17,William Hill (New Jersey),53.5,-13.5,Oregon -13.5,,,,
401309872,Oregon,24,California,17,consensus,53.5,-13.5,Oregon -13.5,,,,
401309872,Oregon,24,California,17,teamrankings,53.5,-13.5,Oregon -13.5,,,,
401282110,Tennessee,26,Ole Miss,31,Bovada,82.0,1.0,Ole Miss -1.0,3.0,78.0,120,-140
401282110,Tennessee,26,Ole Miss,31,William Hill (New Jersey),82.5,1,Ole Miss -1,,,,
401282110,Tennessee,26,Ole Miss,31,consensus,82.5,1,Ole Miss -1,,,,
401282110,Tennessee,26,Ole Miss,31,teamrankings,82,1,Ole Miss -1,,,,
401308838,Ball State,17,Miami (OH),24,Bovada,52.5,-3.5,Ball State -3.5,-6.5,51.0,-180,155
401308838,Ball State,17,Miami (OH),24,William Hill (New Jersey),53,-3.5,Ball State -3.5,,,,
401308838,Ball State,17,Miami (OH),24,consensus,53,-3.5,Ball State -3.5,,,,
401308838,Ball State,17,Miami (OH),24,teamrankings,53,-3.5,Ball State -3.5,,,,
401282108,Missouri,14,Texas A&M,35,Bovada,59.0,11.5,Texas A&M -11.5,9.0,61.0,315,-420
401282108,Missouri,14,Texas A&M,35,William Hill (New Jersey),59.5,11.5,Texas A&M -11.5,,,,
401282108,Missouri,14,Texas A&M,35,consensus,59.5,11.5,Texas A&M -11.5,,,,
401282108,Missouri,14,Texas A&M,35,teamrankings,59,11.5,Texas A&M -11.5,,,,
401309571,Buffalo,27,Ohio,26,Bovada,54.5,-7.5,Buffalo -7.5,-10.5,55.0,-320,260
401309571,Buffalo,27,Ohio,26,William Hill (New Jersey),54.5,-7.5,Buffalo -7.5,,,,
401309571,Buffalo,27,Ohio,26,consensus,54.5,-7.5,Buffalo -7.5,,,,
401309571,Buffalo,27,Ohio,26,teamrankings,54.5,-7.5,Buffalo -7.5,,,,
401309624,Arkansas State,27,Louisiana,28,Bovada,70.0,18.0,Louisiana -18.0,17.0,67.0,625,-1000
401309624,Arkansas State,27,Louisiana,28,William Hill (New Jersey),70,18,Louisiana -18,,,,
401309624,Arkansas State,27,Louisiana,28,consensus,70,18,Louisiana -18,,,,
401309624,Arkansas State,27,Louisiana,28,teamrankings,70,17,Louisiana -17,,,,
401282107,Mississippi State,9,Alabama,49,Bovada,58.5,17.5,Alabama -17.5,17.0,59.0,625,-1000
401282107,Mississippi State,9,Alabama,49,William Hill (New Jersey),59.5,17.5,Alabama -17.5,,,,
401282107,Mississippi State,9,Alabama,49,consensus,59.5,17.5,Alabama -17.5,,,,
401282107,Mississippi State,9,Alabama,49,teamrankings,59.5,17.5,Alabama -17.5,,,,
401282659,North Carolina,45,Miami,42,Bovada,63.5,-7.5,North Carolina -7.5,-6.0,61.5,-290,240
401282659,North Carolina,45,Miami,42,William Hill (New Jersey),63.5,-7.5,North Carolina -7.5,,,,
401282659,North Carolina,45,Miami,42,consensus,63.5,-7.5,North Carolina -7.5,,,,
401282659,North Carolina,45,Miami,42,teamrankings,63.5,-7.5,North Carolina -7.5,,,,
401282731,Indiana,15,Michigan State,20,Bovada,48.0,4.0,Michigan State -4.0,3.5,52.0,160,-185
401282731,Indiana,15,Michigan State,20,William Hill (New Jersey),48.5,3.5,Michigan State -3.5,,,,
401282731,Indiana,15,Michigan State,20,consensus,48.5,3.5,Michigan State -3.5,,,,
401282731,Indiana,15,Michigan State,20,teamrankings,48.5,3.5,Michigan State -3.5,,,,
401282760,Iowa,7,Purdue,24,Bovada,42.5,-11.0,Iowa -11.0,-12.5,43.0,-470,345
401282760,Iowa,7,Purdue,24,William Hill (New Jersey),42.5,-11,Iowa -11,,,,
401282760,Iowa,7,Purdue,24,consensus,42.5,-11.5,Iowa -11.5,,,,
401282760,Iowa,7,Purdue,24,teamrankings,42.5,-11,Iowa -11,,,,
401282231,North Texas,21,Marshall,49,Bovada,66.0,11.0,Marshall -11.0,10.5,64.5,320,-430
401282231,North Texas,21,Marshall,49,William Hill (New Jersey),66,11,Marshall -11,,,,
401282231,North Texas,21,Marshall,49,consensus,66,11,Marshall -11,,,,
401282231,North Texas,21,Marshall,49,teamrankings,66.5,11,Marshall -11,,,,
401282230,UTEP,19,Louisiana Tech,3,Bovada,55.5,6.5,Louisiana Tech -6.5,9.0,55.0,220,-270
401282230,UTEP,19,Louisiana Tech,3,William Hill (New Jersey),55.5,6.5,Louisiana Tech -6.5,,,,
401282230,UTEP,19,Louisiana Tech,3,consensus,55.5,6.5,Louisiana Tech -6.5,,,,
401282230,UTEP,19,Louisiana Tech,3,teamrankings,55.5,6.5,Louisiana Tech -6.5,,,,
401282658,Boston College,7,NC State,33,Bovada,51.0,3.0,NC State -3.0,2.0,51.5,130,-150
401282658,Boston College,7,NC State,33,William Hill (New Jersey),51,3,NC State -3,,,,
401282658,Boston College,7,NC State,33,consensus,51,3,NC State -3,,,,
401282658,Boston College,7,NC State,33,teamrankings,51,3,NC State -3,,,,
401282234,Southern Mississippi,0,UAB,34,Bovada,43.0,16.5,UAB -16.5,16.0,43.5,500,-750
401282234,Southern Mississippi,0,UAB,34,William Hill (New Jersey),43.5,17,UAB -17,,,,
401282234,Southern Mississippi,0,UAB,34,consensus,43.5,17,UAB -17,,,,
401282234,Southern Mississippi,0,UAB,34,teamrankings,43,17,UAB -17,,,,
401282661,Virginia Tech,7,Pittsburgh,28,Bovada,56.0,6.5,Pittsburgh -6.5,4.5,57.0,175,-210
401282661,Virginia Tech,7,Pittsburgh,28,William Hill (New Jersey),55.5,6,Pittsburgh -6,,,,
401282661,Virginia Tech,7,Pittsburgh,28,consensus,56,6.5,Pittsburgh -6.5,,,,
401282661,Virginia Tech,7,Pittsburgh,28,teamrankings,55.5,6,Pittsburgh -6,,,,
401282660,Virginia,48,Duke,0,Bovada,69.5,-10.5,Virginia -10.5,-11.5,69.0,-430,320
401282660,Virginia,48,Duke,0,William Hill (New Jersey),69.5,-10.5,Virginia -10.5,,,,
401282660,Virginia,48,Duke,0,consensus,69.5,-10.5,Virginia -10.5,,,,
401282660,Virginia,48,Duke,0,teamrankings,69.5,-10.5,Virginia -10.5,,,,
401282232,Old Dominion,20,Western Kentucky,43,Bovada,67.0,13.5,Western Kentucky -13.5,13.0,68.5,360,-500
401282232,Old Dominion,20,Western Kentucky,43,William Hill (New Jersey),67,13.5,Western Kentucky -13.5,,,,
401282232,Old Dominion,20,Western Kentucky,43,consensus,66.5,13.5,Western Kentucky -13.5,,,,
401282232,Old Dominion,20,Western Kentucky,43,teamrankings,66.5,13.5,Western Kentucky -13.5,,,,
401282233,UT San Antonio,45,Rice,0,Bovada,52.5,-17.0,UT San Antonio -17.0,-18.5,53.5,-1000,625
401282233,UT San Antonio,45,Rice,0,William Hill (New Jersey),53,-17,UT San Antonio -17,,,,
401282233,UT San Antonio,45,Rice,0,consensus,53.5,-17,UT San Antonio -17,,,,
401282233,UT San Antonio,45,Rice,0,teamrankings,53,-17,UT San Antonio -17,,,,
401282256,Old Dominion,30,Florida Atlantic,16,Bovada,48.0,6.5,Florida Atlantic -6.5,6.5,49.5,210,-250
401282256,Old Dominion,30,Florida Atlantic,16,William Hill (New Jersey),48,6.5,Florida Atlantic -6.5,,,,
401282256,Old Dominion,30,Florida Atlantic,16,consensus,48,6.5,Florida Atlantic -6.5,,,,
401282256,Old Dominion,30,Florida Atlantic,16,teamrankings,48,6.5,Florida Atlantic -6.5,,,,
401287922,Kansas State,20,Iowa State,33,Bovada,50.5,6.5,Iowa State -6.5,4.5,51.5,210,-250
401287922,Kansas State,20,Iowa State,33,William Hill (New Jersey),51,6.5,Iowa State -6.5,,,,
401287922,Kansas State,20,Iowa State,33,consensus,51,6.5,Iowa State -6.5,,,,
401287922,Kansas State,20,Iowa State,33,teamrankings,51,6.5,Iowa State -6.5,,,,
401282684,Clemson,44,Connecticut,7,Bovada,51.0,-40.0,Clemson -40.0,-39.5,49.0,,
401282684,Clemson,44,Connecticut,7,William Hill (New Jersey),50.5,-40.5,Clemson -40.5,,,,
401282684,Clemson,44,Connecticut,7,consensus,50.5,-40.5,Clemson -40.5,,,,
401282684,Clemson,44,Connecticut,7,teamrankings,50.5,-40.5,Clemson -40.5,,,,
401286296,Louisiana Monroe,31,Liberty,28,Bovada,57.5,33.0,Liberty -33.0,32.0,54.5,,
401286296,Louisiana Monroe,31,Liberty,28,William Hill (New Jersey),56.5,32.5,Liberty -32.5,,,,
401286296,Louisiana Monroe,31,Liberty,28,consensus,56.5,32.5,Liberty -32.5,,,,
401286296,Louisiana Monroe,31,Liberty,28,teamrankings,57,32.5,Liberty -32.5,,,,
401282257,Marshall,14,UAB,21,Bovada,55.5,-4.5,Marshall -4.5,-6.0,55.5,-200,170
401282257,Marshall,14,UAB,21,Caesars (Pennsylvania),55,-4.5,Marshall -4.5,,,,
401282257,Marshall,14,UAB,21,consensus,55.5,-4.5,Marshall -4.5,,,,
401282257,Marshall,14,UAB,21,teamrankings,55.5,-4.5,Marshall -4.5,,,,
401287923,Oklahoma,52,TCU,31,Bovada,64.0,-13.5,Oklahoma -13.5,-12.0,65.5,-565,400
401287923,Oklahoma,52,TCU,31,William Hill (New Jersey),64.5,-12.5,Oklahoma -12.5,,,,
401287923,Oklahoma,52,TCU,31,consensus,64.5,-12.5,Oklahoma -12.5,,,,
401287923,Oklahoma,52,TCU,31,teamrankings,64.5,-12.5,Oklahoma -12.5,,,,
401282807,Northwestern,21,Rutgers,7,Bovada,45.0,2.5,Rutgers -2.5,0.0,47.0,110,-130
401282807,Northwestern,21,Rutgers,7,Caesars (Pennsylvania),45,2,Rutgers -2,,,,
401282807,Northwestern,21,Rutgers,7,consensus,45,2.5,Rutgers -2.5,,,,
401282807,Northwestern,21,Rutgers,7,teamrankings,45,2.5,Rutgers -2.5,,,,
401282151,Mississippi State,21,Ole Miss,31,Bovada,65.0,-2.0,Mississippi State -2.0,-1.0,60.5,-125,105
401282151,Mississippi State,21,Ole Miss,31,William Hill (New Jersey),65,-2,Mississippi State -2,,,,
401282151,Mississippi State,21,Ole Miss,31,consensus,65,-2,Mississippi State -2,,,,
401282151,Mississippi State,21,Ole Miss,31,teamrankings,65,-2.5,Mississippi State -2.5,,,,
401282260,UT San Antonio,27,Southern Mississippi,17,Bovada,54.5,-33.0,UT San Antonio -33.0,-32.5,55.0,,
401282260,UT San Antonio,27,Southern Mississippi,17,William Hill (New Jersey),54.5,-32.5,UT San Antonio -32.5,,,,
401282260,UT San Antonio,27,Southern Mississippi,17,consensus,54.5,-32.5,UT San Antonio -32.5,,,,
401282260,UT San Antonio,27,Southern Mississippi,17,teamrankings,54,-32.5,UT San Antonio -32.5,,,,
401301024,South Florida,31,Tulsa,32,Bovada,56.0,7.0,Tulsa -7.0,8.5,57.0,255,-310
401301024,South Florida,31,Tulsa,32,William Hill (New Jersey),55.5,7,Tulsa -7,,,,
401301024,South Florida,31,Tulsa,32,consensus,55.5,7,Tulsa -7,,,,
401301024,South Florida,31,Tulsa,32,teamrankings,56,7.5,Tulsa -7.5,,,,
401301027,Navy,20,Cincinnati,27,Bovada,49.5,29.5,Cincinnati -29.5,27.0,51.0,1225,-4100
401301027,Navy,20,Cincinnati,27,William Hill (New Jersey),49,28.5,Cincinnati -28.5,,,,
401301027,Navy,20,Cincinnati,27,consensus,48.5,28.5,Cincinnati -28.5,,,,
401301027,Navy,20,Cincinnati,27,teamrankings,49.5,28.5,Cincinnati -28.5,,,,
401310751,UNLV,20,San Diego State,28,Bovada,41.0,11.0,San Diego State -11.0,12.0,41.0,340,-460
401310751,UNLV,20,San Diego State,28,William Hill (New Jersey),41,11,San Diego State -11,,,,
401310751,UNLV,20,San Diego State,28,consensus,41,11,San Diego State -11,,,,
401310751,UNLV,20,San Diego State,28,teamrankings,41,11,San Diego State -11,,,,
401282668,Virginia Tech,36,Syracuse,41,Bovada,45.5,-3.5,Virginia Tech -3.5,-4.0,46.0,-165,140
401282668,Virginia Tech,36,Syracuse,41,William Hill (New Jersey),45.5,-3.5,Virginia Tech -3.5,,,,
401282668,Virginia Tech,36,Syracuse,41,consensus,45.5,-3.5,Virginia Tech -3.5,,,,
401282668,Virginia Tech,36,Syracuse,41,teamrankings,45.5,-3.5,Virginia Tech -3.5,,,,
401282258,North Texas,20,UTEP,17,Bovada,55.0,1.0,UTEP -1.0,2.0,55.5,-105,-115
401282258,North Texas,20,UTEP,17,William Hill (New Jersey),55,0,UTEP -0,,,,
401282258,North Texas,20,UTEP,17,consensus,55,-1,North Texas -1,,,,
401282258,North Texas,20,UTEP,17,teamrankings,55.5,-1,North Texas -1,,,,
401282717,Penn State,18,Illinois,20,Bovada,45.5,-24.5,Penn State -24.5,-24.0,45.5,-2500,1050
401282717,Penn State,18,Illinois,20,William Hill (New Jersey),45.5,-24.5,Penn State -24.5,,,,
401282717,Penn State,18,Illinois,20,consensus,45.5,-24.5,Penn State -24.5,,,,
401282717,Penn State,18,Illinois,20,teamrankings,46,-24.5,Penn State -24.5,,,,
401282796,Minnesota,30,Nebraska,23,Bovada,48.5,4.5,Nebraska -4.5,2.5,47.5,165,-195
401282796,Minnesota,30,Nebraska,23,William Hill (New Jersey),48.5,4.5,Nebraska -4.5,,,,
401282796,Minnesota,30,Nebraska,23,consensus,48.5,4.5,Nebraska -4.5,,,,
401282796,Minnesota,30,Nebraska,23,teamrankings,48.5,4.5,Nebraska -4.5,,,,
401310750,Utah State,17,Wyoming,44,Bovada,52.0,-6.0,Utah State -6.0,-6.5,53.0,-220,180
401310750,Utah State,17,Wyoming,44,William Hill (New Jersey),52,-5.5,Utah State -5.5,,,,
401310750,Utah State,17,Wyoming,44,consensus,52,-5.5,Utah State -5.5,,,,
401310750,Utah State,17,Wyoming,44,teamrankings,52,-6,Utah State -6,,,,
401310749,Hawai'i,50,Colorado State,45,Bovada,54.0,3.0,Colorado State -3.0,2.0,54.5,120,-140
401310749,Hawai'i,50,Colorado State,45,William Hill (New Jersey),53.5,3,Colorado State -3,,,,
401310749,Hawai'i,50,Colorado State,45,consensus,53.5,3,Colorado State -3,,,,
401310749,Hawai'i,50,Colorado State,45,teamrankings,54,3,Colorado State -3,,,,
401282664,Louisville,28,Boston College,14,Bovada,57.5,-5.0,Louisville -5.0,-7.0,57.0,-220,180
401282664,Louisville,28,Boston College,14,William Hill (New Jersey),57.5,-4,Louisville -4,,,,
401282664,Louisville,28,Boston College,14,consensus,57.5,-4,Louisville -4,,,,
401282664,Louisville,28,Boston College,14,teamrankings,57.5,-4,Louisville -4,,,,
401282259,Rice,21,Western Kentucky,42,Bovada,61.5,19.0,Western Kentucky -19.0,19.0,63.0,700,-1200
401282259,Rice,21,Western Kentucky,42,William Hill (New Jersey),61.5,19,Western Kentucky -19,,,,
401282259,Rice,21,Western Kentucky,42,consensus,61.5,19,Western Kentucky -19,,,,
401282259,Rice,21,Western Kentucky,42,teamrankings,61,19,Western Kentucky -19,,,,
401309902,Oregon State,24,Arizona State,10,Bovada,58.5,3.0,Arizona State -3.0,2.5,60.0,130,-150
401309902,Oregon State,24,Arizona State,10,William Hill (New Jersey),59,3,Arizona State -3,,,,
401309902,Oregon State,24,Arizona State,10,consensus,59,3,Arizona State -3,,,,
401309902,Oregon State,24,Arizona State,10,teamrankings,59,2.5,Arizona State -2.5,,,,
401282688,Virginia,3,Notre Dame,28,Bovada,63.0,7.5,Notre Dame -7.5,5.0,64.5,210,-250
401282688,Virginia,3,Notre Dame,28,William Hill (New Jersey),62,9,Notre Dame -9,,,,
401282688,Virginia,3,Notre Dame,28,consensus,62,8.5,Notre Dame -8.5,,,,
401282688,Virginia,3,Notre Dame,28,teamrankings,62.5,7.5,Notre Dame -7.5,,,,
401309903,Colorado,20,Washington,17,Bovada,43.0,6.5,Washington -6.5,5.5,43.0,210,-250
401309903,Colorado,20,Washington,17,William Hill (New Jersey),43,6.5,Washington -6.5,,,,
401309903,Colorado,20,Washington,17,consensus,43,6.5,Washington -6.5,,,,
401309903,Colorado,20,Washington,17,teamrankings,43,6.5,Washington -6.5,,,,
401310748,Boise State,37,New Mexico,0,Bovada,48.0,-27.0,Boise State -27.0,-27.5,48.0,-4500,1250
401310748,Boise State,37,New Mexico,0,William Hill (New Jersey),48,-27.5,Boise State -27.5,,,,
401310748,Boise State,37,New Mexico,0,consensus,48,-27.5,Boise State -27.5,,,,
401310748,Boise State,37,New Mexico,0,teamrankings,48,-27.5,Boise State -27.5,,,,
401309871,USC,26,Utah,42,Bovada,53.0,-3.0,USC -3.0,-3.5,51.5,-150,130
401309871,USC,26,Utah,42,William Hill (New Jersey),53,-3,USC -3,,,,
401309871,USC,26,Utah,42,consensus,52.5,-3,USC -3,,,,
401309871,USC,26,Utah,42,teamrankings,52.5,-3,USC -3,,,,
401282730,Indiana,7,Ohio State,54,Bovada,59.0,21.0,Ohio State -21.0,19.5,60.0,800,-1600
401282730,Indiana,7,Ohio State,54,William Hill (New Jersey),59,21,Ohio State -21,,,,
401282730,Indiana,7,Ohio State,54,consensus,59,21,Ohio State -21,,,,
401282730,Indiana,7,Ohio State,54,teamrankings,59,21,Ohio State -21,,,,
401282699,NC State,34,North Carolina,30,William Hill (New Jersey),61,-5,NC State -5,,,,
401282699,NC State,34,North Carolina,30,consensus,61,-6.5,NC State -6.5,,,,
401282699,NC State,34,North Carolina,30,teamrankings,61.5,-5.5,NC State -5.5,,,,
401282699,NC State,34,North Carolina,30,Bovada,62.0,-6.5,NC State -6.5,-7.0,63.0,-240,200
401282687,Louisville,41,Syracuse,3,Bovada,55.5,-3.5,Louisville -3.5,-3.0,55.5,-160,135
401282687,Louisville,41,Syracuse,3,William Hill (New Jersey),55.5,-3,Louisville -3,,,,
401282687,Louisville,41,Syracuse,3,consensus,55.5,-3,Louisville -3,,,,
401282687,Louisville,41,Syracuse,3,teamrankings,55.5,-3,Louisville -3,,,,
401282821,Purdue,13,Wisconsin,30,William Hill (New Jersey),41,3.5,Wisconsin -3.5,,,,
401282821,Purdue,13,Wisconsin,30,consensus,41,3.5,Wisconsin -3.5,,,,
401282821,Purdue,13,Wisconsin,30,teamrankings,41,3.5,Wisconsin -3.5,,,,
401282821,Purdue,13,Wisconsin,30,Bovada,41.0,3.5,Wisconsin -3.5,3.0,39.0,135,-160
401282709,Notre Dame,31,USC,16,Bovada,59.0,-7.5,Notre Dame -7.5,-6.5,57.5,-270,220
401282709,Notre Dame,31,USC,16,William Hill (New Jersey),59.5,-7.5,Notre Dame -7.5,,,,
401282709,Notre Dame,31,USC,16,consensus,59.5,-7.5,Notre Dame -7.5,,,,
401282709,Notre Dame,31,USC,16,teamrankings,59.5,-8,Notre Dame -8,,,,
401282262,Florida International,7,North Texas,49,Bovada,57.5,10.5,North Texas -10.5,9.5,59.0,290,-380
401282262,Florida International,7,North Texas,49,William Hill (New Jersey),57,10,North Texas -10,,,,
401282262,Florida International,7,North Texas,49,consensus,57.5,10,North Texas -10,,,,
401282262,Florida International,7,North Texas,49,teamrankings,57,10,North Texas -10,,,,
401301019,UCF,20,East Carolina,16,Bovada,65.5,-10.0,UCF -10.0,-10.0,68.0,-380,290
401301019,UCF,20,East Carolina,16,William Hill (New Jersey),65,-10,UCF -10,,,,
401301019,UCF,20,East Carolina,16,consensus,65.5,-10,UCF -10,,,,
401301019,UCF,20,East Carolina,16,teamrankings,65,-10,UCF -10,,,,
401282261,Charlotte,28,Marshall,49,Bovada,63.0,14.5,Marshall -14.5,14.5,61.5,445,-655
401282261,Charlotte,28,Marshall,49,William Hill (New Jersey),62,14.5,Marshall -14.5,,,,
401282261,Charlotte,28,Marshall,49,consensus,62,14.5,Marshall -14.5,,,,
401282261,Charlotte,28,Marshall,49,teamrankings,62,14,Marshall -14,,,,
401301021,Navy,24,SMU,31,Bovada,56.0,13.5,SMU -13.5,14.5,57.5,395,-555
401301021,Navy,24,SMU,31,William Hill (New Jersey),56.5,13.5,SMU -13.5,,,,
401301021,Navy,24,SMU,31,consensus,56.5,13.5,SMU -13.5,,,,
401301021,Navy,24,SMU,31,teamrankings,57,13.5,SMU -13.5,,,,
401282663,Florida State,59,UMass,3,Bovada,59.0,-35.5,Florida State -35.5,-35.5,61.0,,
401282663,Florida State,59,UMass,3,William Hill (New Jersey),59,-35,Florida State -35,,,,
401282663,Florida State,59,UMass,3,consensus,59,-35.5,Florida State -35.5,,,,
401282663,Florida State,59,UMass,3,teamrankings,59,-35,Florida State -35,,,,
401282690,Wake Forest,45,NC State,42,Bovada,64.5,-1.5,Wake Forest -1.5,-3.0,66.5,-125,105
401282690,Wake Forest,45,NC State,42,William Hill (New Jersey),64.5,-1,Wake Forest -1,,,,
401282690,Wake Forest,45,NC State,42,consensus,64.5,-1,Wake Forest -1,,,,
401282690,Wake Forest,45,NC State,42,teamrankings,65,-1,Wake Forest -1,,,,
401309620,Louisiana,41,Appalachian State,13,Bovada,58.0,4.5,Appalachian State -4.5,3.5,54.5,170,-200
401309620,Louisiana,41,Appalachian State,13,William Hill (New Jersey),57.5,4,Appalachian State -4,,,,
401309620,Louisiana,41,Appalachian State,13,consensus,57.5,4,Appalachian State -4,,,,
401309620,Louisiana,41,Appalachian State,13,teamrankings,57.5,4.5,Appalachian State -4.5,,,,
401310747,Nevada,39,Air Force,41,William Hill (New Jersey),54.5,2,Air Force -2,,,,
401310747,Nevada,39,Air Force,41,Bovada,54.0,2.0,Air Force -2.0,-1.5,52.5,115,-135
401310747,Nevada,39,Air Force,41,consensus,54.5,1.5,Air Force -1.5,,,,
401310747,Nevada,39,Air Force,41,teamrankings,53.5,1.5,Air Force -1.5,,,,
401287939,Kansas State,34,West Virginia,17,Bovada,46.5,-6.0,Kansas State -6.0,-6.0,47.0,-235,195
401287939,Kansas State,34,West Virginia,17,William Hill (New Jersey),47,-6,Kansas State -6,,,,
401287939,Kansas State,34,West Virginia,17,consensus,47,-6,Kansas State -6,,,,
401287939,Kansas State,34,West Virginia,17,teamrankings,47.5,-6,Kansas State -6,,,,
401310716,San Diego State,31,New Mexico,7,Bovada,42.5,-19.5,San Diego State -19.5,-19.0,44.5,-1200,700
401310716,San Diego State,31,New Mexico,7,William Hill (New Jersey),42.5,-19.5,San Diego State -19.5,,,,
